0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
778.0,3530.0,3680.0,,,,,,,,,,,,,,
41.0,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
538.0,1112.0,1999.0,2179.0,2546.0,2711.0,3304.0,3499.0,3915.0,3983.0,,,,,,,
41.0,2816.0,,,,,,,,,,,,,,,
2168.0,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
62.0,,,,,,,,,,,,,,,,
748.0,1926.0,3906.0,3917.0,,,,,,,,,,,,,
782.0,1540.0,1919.0,2160.0,2203.0,2656.0,3187.0,,,,,,,,,,
488.0,587.0,3648.0,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
751.0,1164.0,3504.0,,,,,,,,,,,,,,
2045.0,,,,,,,,,,,,,,,,
389.0,2355.0,3509.0,3741.0,,,,,,,,,,,,,
714.0,,,,,,,,,,,,,,,,
15.0,62.0,2047.0,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
1564.0,1648.0,2638.0,2821.0,3033.0,3257.0,,,,,,,,,,,
639.0,1313.0,1535.0,1715.0,1836.0,1962.0,2256.0,2717.0,,,,,,,,,
,,,,,,,,,,,,,,,,
2076.0,,,,,,,,,,,,,,,,
61.0,,,,,,,,,,,,,,,,
910.0,2590.0,2975.0,2993.0,3867.0,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
745.0,1001.0,1007.0,1234.0,1747.0,3955.0,,,,,,,,,,,
67.0,1127.0,1337.0,,,,,,,,,,,,,,
2506.0,2715.0,,,,,,,,,,,,,,,
1657.0,3068.0,,,,,,,,,,,,,,,
869.0,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
311.0,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
223.0,1040.0,1132.0,1550.0,1755.0,2234.0,2240.0,3666.0,,,,,,,,,
1010.0,1422.0,2085.0,3044.0,3488.0,3742.0,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
1282.0,2297.0,3422.0,3476.0,,,,,,,,,,,,,
706.0,2126.0,,,,,,,,,,,,,,,
372.0,922.0,1407.0,1666.0,1900.0,2038.0,,,,,,,,,,,
927.0,1282.0,1993.0,2813.0,3559.0,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
751.0,3131.0,3530.0,3798.0,3886.0,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
644.0,,,,,,,,,,,,,,,,
3241.0,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
1191.0,1418.0,2754.0,,,,,,,,,,,,,,
1875.0,,,,,,,,,,,,,,,,
11.0,2130.0,,,,,,,,,,,,,,,
181.0,266.0,278.0,611.0,1879.0,2678.0,3356.0,,,,,,,,,,
313.0,1018.0,1406.0,2734.0,,,,,,,,,,,,,
3961.0,,,,,,,,,,,,,,,,
819.0,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
2405.0,3742.0,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
2297.0,2760.0,3559.0,3682.0,,,,,,,,,,,,,
1888.0,1923.0,2085.0,2347.0,3103.0,3401.0,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
828.0,1107.0,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
602.0,1583.0,3270.0,,,,,,,,,,,,,,
370.0,1489.0,1860.0,2030.0,3774.0,,,,,,,,,,,,
2746.0,,,,,,,,,,,,,,,,
2420.0,2501.0,2577.0,3126.0,,,,,,,,,,,,,
717.0,1369.0,1946.0,2699.0,2946.0,3911.0,,,,,,,,,,,
119.0,290.0,417.0,3718.0,,,,,,,,,,,,,
3328.0,3939.0,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
292.0,975.0,1089.0,1276.0,2031.0,3168.0,3825.0,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
1689.0,3700.0,,,,,,,,,,,,,,,
695.0,934.0,1020.0,3055.0,,,,,,,,,,,,,
186.0,240.0,1282.0,1619.0,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
3546.0,,,,,,,,,,,,,,,,
695.0,,,,,,,,,,,,,,,,
1266.0,1301.0,1530.0,2401.0,,,,,,,,,,,,,
41.0,3086.0,3139.0,3551.0,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
35.0,2823.0,,,,,,,,,,,,,,,
575.0,740.0,1222.0,1396.0,1416.0,1663.0,1920.0,2434.0,2704.0,2962.0,3090.0,3730.0,,,,,
381.0,,,,,,,,,,,,,,,,
2980.0,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
719.0,2253.0,2630.0,,,,,,,,,,,,,,
2821.0,3228.0,,,,,,,,,,,,,,,
2277.0,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
1031.0,2658.0,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
338.0,920.0,1414.0,1887.0,2961.0,2979.0,3821.0,,,,,,,,,,
,,,,,,,,,,,,,,,,
566.0,1730.0,2209.0,3458.0,3753.0,,,,,,,,,,,,
208.0,533.0,,,,,,,,,,,,,,,
1930.0,,,,,,,,,,,,,,,,
2419.0,2791.0,,,,,,,,,,,,,,,
1355.0,1542.0,1965.0,2203.0,3337.0,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
2501.0,,,,,,,,,,,,,,,,
164.0,381.0,,,,,,,,,,,,,,,
2949.0,,,,,,,,,,,,,,,,
390.0,558.0,1619.0,1875.0,2675.0,3048.0,3471.0,,,,,,,,,,
1808.0,1847.0,,,,,,,,,,,,,,,
181.0,856.0,1027.0,1717.0,2263.0,3049.0,3328.0,3572.0,3954.0,,,,,,,,
1919.0,1982.0,,,,,,,,,,,,,,,
263.0,311.0,430.0,1898.0,3102.0,3248.0,,,,,,,,,,,
,,,,,,,,,,,,,,,,
290.0,3241.0,,,,,,,,,,,,,,,
1814.0,,,,,,,,,,,,,,,,
99.0,1363.0,1598.0,1599.0,1805.0,1979.0,,,,,,,,,,,
2047.0,2134.0,2171.0,3356.0,3977.0,,,,,,,,,,,,
415.0,1332.0,2859.0,,,,,,,,,,,,,,
3.0,568.0,586.0,3467.0,,,,,,,,,,,,,
1663.0,2235.0,2664.0,,,,,,,,,,,,,,
311.0,1106.0,1747.0,1923.0,1961.0,2063.0,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
338.0,,,,,,,,,,,,,,,,
1965.0,,,,,,,,,,,,,,,,
165.0,1488.0,1623.0,2276.0,3515.0,3878.0,,,,,,,,,,,
1145.0,2312.0,3086.0,3958.0,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
1599.0,2726.0,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
302.0,814.0,1290.0,1993.0,2208.0,,,,,,,,,,,,
511.0,2044.0,2289.0,2293.0,2523.0,3311.0,3727.0,,,,,,,,,,
1976.0,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
381.0,644.0,1273.0,3235.0,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
1776.0,,,,,,,,,,,,,,,,
1284.0,1911.0,,,,,,,,,,,,,,,
1053.0,1462.0,2204.0,3598.0,,,,,,,,,,,,,
381.0,388.0,581.0,881.0,1436.0,1519.0,1879.0,2438.0,2468.0,2721.0,3163.0,3341.0,,,,,
462.0,2699.0,,,,,,,,,,,,,,,
2236.0,3374.0,3660.0,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
2541.0,,,,,,,,,,,,,,,,
3977.0,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
697.0,909.0,2508.0,2730.0,2878.0,3526.0,3556.0,,,,,,,,,,
480.0,634.0,1526.0,2021.0,3216.0,3700.0,,,,,,,,,,,
748.0,1245.0,2344.0,2507.0,2556.0,3056.0,3911.0,,,,,,,,,,
706.0,1186.0,2238.0,3564.0,3594.0,,,,,,,,,,,,
972.0,1567.0,1870.0,3561.0,3771.0,,,,,,,,,,,,
96.0,1088.0,3360.0,3639.0,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
1878.0,2586.0,,,,,,,,,,,,,,,
968.0,1567.0,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
190.0,2316.0,3744.0,3771.0,3900.0,,,,,,,,,,,,
106.0,136.0,585.0,688.0,1180.0,1476.0,2469.0,,,,,,,,,,
191.0,414.0,738.0,2355.0,2779.0,2859.0,,,,,,,,,,,
2541.0,,,,,,,,,,,,,,,,
3252.0,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
1525.0,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
3320.0,3853.0,,,,,,,,,,,,,,,
883.0,,,,,,,,,,,,,,,,
1182.0,2448.0,3426.0,3788.0,,,,,,,,,,,,,
176.0,445.0,449.0,1020.0,1944.0,2130.0,2907.0,3166.0,3363.0,,,,,,,,
390.0,3497.0,,,,,,,,,,,,,,,
82.0,527.0,925.0,1022.0,1414.0,3443.0,3551.0,3774.0,3827.0,,,,,,,,
,,,,,,,,,,,,,,,,
3304.0,3892.0,,,,,,,,,,,,,,,
175.0,775.0,1020.0,1759.0,2069.0,2482.0,2604.0,2689.0,2883.0,2894.0,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
2979.0,3486.0,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
3474.0,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
1413.0,1633.0,1814.0,3451.0,3536.0,,,,,,,,,,,,
473.0,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
3110.0,3124.0,,,,,,,,,,,,,,,
1686.0,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
1727.0,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
302.0,2081.0,,,,,,,,,,,,,,,
892.0,3281.0,,,,,,,,,,,,,,,
869.0,,,,,,,,,,,,,,,,
2277.0,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
1383.0,,,,,,,,,,,,,,,,
1002.0,1797.0,2577.0,,,,,,,,,,,,,,
33.0,347.0,738.0,962.0,1690.0,1722.0,2691.0,2792.0,3384.0,3632.0,,,,,,,
1805.0,1988.0,2322.0,2452.0,2469.0,2847.0,2882.0,3205.0,,,,,,,,,
635.0,1617.0,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
3320.0,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
1967.0,2047.0,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
639.0,3474.0,,,,,,,,,,,,,,,
819.0,1926.0,2653.0,,,,,,,,,,,,,,
1067.0,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
77.0,3682.0,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
3606.0,,,,,,,,,,,,,,,,
21.0,75.0,205.0,874.0,1040.0,1324.0,1564.0,2561.0,2923.0,,,,,,,,
556.0,1186.0,2530.0,3130.0,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
1091.0,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
376.0,713.0,1266.0,,,,,,,,,,,,,,
54.0,1437.0,2546.0,3598.0,,,,,,,,,,,,,
493.0,1830.0,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
64.0,925.0,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
356.0,1967.0,2270.0,,,,,,,,,,,,,,
829.0,870.0,,,,,,,,,,,,,,,
2592.0,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
882.0,1029.0,2263.0,,,,,,,,,,,,,,
2204.0,3777.0,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
389.0,3712.0,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
2587.0,,,,,,,,,,,,,,,,
1843.0,2369.0,2568.0,2587.0,3917.0,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
3825.0,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
312.0,1874.0,2707.0,,,,,,,,,,,,,,
1366.0,3058.0,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
869.0,3085.0,,,,,,,,,,,,,,,
1895.0,2214.0,2401.0,2664.0,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
1162.0,1662.0,2395.0,2592.0,3010.0,,,,,,,,,,,,
3010.0,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
2270.0,,,,,,,,,,,,,,,,
204.0,669.0,776.0,801.0,1601.0,1930.0,2138.0,2214.0,3512.0,,,,,,,,
440.0,860.0,1228.0,2242.0,2410.0,2413.0,3633.0,,,,,,,,,,
,,,,,,,,,,,,,,,,
971.0,,,,,,,,,,,,,,,,
370.0,,,,,,,,,,,,,,,,
1995.0,2530.0,2816.0,3986.0,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
793.0,1018.0,1252.0,1349.0,1531.0,2425.0,2664.0,2728.0,,,,,,,,,
1315.0,3062.0,3712.0,3930.0,3995.0,,,,,,,,,,,,
3001.0,3426.0,,,,,,,,,,,,,,,
47.0,1970.0,2818.0,2899.0,3000.0,3656.0,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
11.0,79.0,127.0,882.0,2508.0,2896.0,3427.0,3985.0,,,,,,,,,
577.0,1856.0,1930.0,,,,,,,,,,,,,,
9.0,262.0,813.0,1907.0,1933.0,2631.0,3891.0,,,,,,,,,,
163.0,243.0,3493.0,3523.0,3869.0,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
762.0,1194.0,1324.0,1355.0,1796.0,2063.0,2434.0,2588.0,2707.0,3148.0,3266.0,,,,,,
1734.0,2501.0,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
22.0,,,,,,,,,,,,,,,,
2498.0,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
777.0,893.0,951.0,1467.0,1643.0,1644.0,1701.0,2262.0,2472.0,2851.0,2978.0,3321.0,,,,,
385.0,696.0,2079.0,2318.0,3454.0,3890.0,3966.0,,,,,,,,,,
190.0,853.0,1785.0,3228.0,3268.0,3349.0,,,,,,,,,,,
,,,,,,,,,,,,,,,,
67.0,2638.0,2949.0,3938.0,,,,,,,,,,,,,
1961.0,,,,,,,,,,,,,,,,
819.0,,,,,,,,,,,,,,,,
792.0,1310.0,1583.0,2131.0,2297.0,,,,,,,,,,,,
423.0,576.0,649.0,3358.0,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
53.0,1660.0,,,,,,,,,,,,,,,
284.0,734.0,2893.0,2980.0,3986.0,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
1440.0,,,,,,,,,,,,,,,,
2985.0,,,,,,,,,,,,,,,,
96.0,1572.0,1750.0,2904.0,,,,,,,,,,,,,
1583.0,2490.0,3135.0,,,,,,,,,,,,,,
964.0,1465.0,3612.0,3766.0,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
1727.0,1827.0,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
777.0,1001.0,1663.0,1775.0,2309.0,2837.0,,,,,,,,,,,
43.0,1010.0,1020.0,1648.0,2272.0,,,,,,,,,,,,
247.0,2501.0,2714.0,,,,,,,,,,,,,,
1418.0,3625.0,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
478.0,2168.0,3311.0,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
336.0,519.0,1671.0,,,,,,,,,,,,,,
1442.0,2358.0,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
222.0,319.0,906.0,1545.0,1837.0,2037.0,2541.0,2607.0,2638.0,2699.0,2771.0,3295.0,3319.0,3398.0,3974.0,,
2045.0,3598.0,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
1178.0,2816.0,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
721.0,946.0,1021.0,1413.0,1848.0,3315.0,3766.0,,,,,,,,,,
22.0,1580.0,,,,,,,,,,,,,,,
2017.0,2031.0,3360.0,,,,,,,,,,,,,,
2760.0,2824.0,3204.0,,,,,,,,,,,,,,
2369.0,,,,,,,,,,,,,,,,
1315.0,,,,,,,,,,,,,,,,
1348.0,1461.0,1749.0,3510.0,3938.0,,,,,,,,,,,,
1383.0,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
1273.0,3853.0,,,,,,,,,,,,,,,
312.0,2049.0,,,,,,,,,,,,,,,
25.0,621.0,1355.0,1613.0,2539.0,2665.0,2902.0,,,,,,,,,,
,,,,,,,,,,,,,,,,
3892.0,,,,,,,,,,,,,,,,
2891.0,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
312.0,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
2078.0,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
1888.0,3598.0,,,,,,,,,,,,,,,
1754.0,1801.0,2214.0,3647.0,3838.0,,,,,,,,,,,,
3606.0,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
1976.0,2045.0,3879.0,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
1305.0,3503.0,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
1301.0,3047.0,3492.0,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
60.0,332.0,2621.0,3601.0,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
779.0,793.0,1001.0,1503.0,,,,,,,,,,,,,
163.0,381.0,528.0,830.0,942.0,956.0,1234.0,2489.0,2490.0,3400.0,3792.0,,,,,,
109.0,2568.0,3330.0,3556.0,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
1612.0,,,,,,,,,,,,,,,,
3010.0,,,,,,,,,,,,,,,,
2820.0,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
3556.0,3771.0,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
127.0,918.0,1547.0,1587.0,2208.0,2828.0,3084.0,3363.0,3509.0,,,,,,,,
2358.0,,,,,,,,,,,,,,,,
1775.0,2033.0,2398.0,3205.0,3447.0,3470.0,,,,,,,,,,,
,,,,,,,,,,,,,,,,
1457.0,2452.0,3288.0,3342.0,3512.0,,,,,,,,,,,,
777.0,959.0,2735.0,3492.0,3683.0,3947.0,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
2033.0,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
62.0,608.0,658.0,1266.0,1819.0,2465.0,2821.0,3519.0,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
1324.0,1801.0,,,,,,,,,,,,,,,
602.0,734.0,2355.0,2579.0,2630.0,3890.0,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
273.0,738.0,1791.0,2168.0,3248.0,3669.0,,,,,,,,,,,
,,,,,,,,,,,,,,,,
1677.0,1727.0,1776.0,1810.0,1965.0,1995.0,2085.0,3103.0,3115.0,,,,,,,,
909.0,937.0,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
305.0,2922.0,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
248.0,395.0,1273.0,1989.0,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
622.0,2437.0,,,,,,,,,,,,,,,
2063.0,,,,,,,,,,,,,,,,
819.0,1775.0,2201.0,2601.0,3130.0,3822.0,,,,,,,,,,,
1561.0,1671.0,1870.0,3004.0,3020.0,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
3157.0,,,,,,,,,,,,,,,,
2715.0,3669.0,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
2980.0,,,,,,,,,,,,,,,,
3428.0,,,,,,,,,,,,,,,,
122.0,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
741.0,925.0,1186.0,2429.0,3314.0,3977.0,,,,,,,,,,,
174.0,397.0,1053.0,1689.0,2166.0,,,,,,,,,,,,
688.0,2821.0,3700.0,3930.0,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
734.0,1906.0,2960.0,3930.0,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
1442.0,3135.0,3690.0,3880.0,,,,,,,,,,,,,
302.0,762.0,956.0,1148.0,3510.0,3754.0,3991.0,,,,,,,,,,
690.0,2720.0,3666.0,3764.0,,,,,,,,,,,,,
132.0,177.0,842.0,1235.0,1370.0,1627.0,2639.0,3198.0,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
319.0,422.0,691.0,3970.0,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
1662.0,2590.0,,,,,,,,,,,,,,,
3328.0,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
1089.0,3461.0,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
777.0,3356.0,,,,,,,,,,,,,,,
1195.0,1465.0,1552.0,1567.0,1662.0,2564.0,2577.0,3054.0,,,,,,,,,
357.0,381.0,439.0,1470.0,2066.0,,,,,,,,,,,,
227.0,367.0,1319.0,2385.0,2623.0,3004.0,3594.0,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
738.0,,,,,,,,,,,,,,,,
1965.0,2923.0,3093.0,3880.0,,,,,,,,,,,,,
2832.0,3911.0,,,,,,,,,,,,,,,
2816.0,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
1547.0,1775.0,,,,,,,,,,,,,,,
22.0,1727.0,3821.0,3983.0,,,,,,,,,,,,,
490.0,3472.0,,,,,,,,,,,,,,,
478.0,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
61.0,390.0,1066.0,2385.0,2456.0,2755.0,3764.0,,,,,,,,,,
,,,,,,,,,,,,,,,,
590.0,2894.0,3336.0,3766.0,3929.0,,,,,,,,,,,,
423.0,770.0,1662.0,2410.0,,,,,,,,,,,,,
1076.0,2692.0,3532.0,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
376.0,377.0,901.0,1222.0,1575.0,2501.0,2646.0,3807.0,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
597.0,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
82.0,751.0,807.0,1186.0,2312.0,,,,,,,,,,,,
22.0,475.0,2822.0,3327.0,,,,,,,,,,,,,
194.0,1030.0,1311.0,3069.0,,,,,,,,,,,,,
498.0,3126.0,,,,,,,,,,,,,,,
162.0,172.0,813.0,1018.0,1754.0,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
634.0,1256.0,1279.0,3081.0,3744.0,,,,,,,,,,,,
577.0,1891.0,3356.0,,,,,,,,,,,,,,
2168.0,2972.0,,,,,,,,,,,,,,,
64.0,73.0,125.0,2118.0,2180.0,2945.0,3220.0,3588.0,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
478.0,906.0,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
2653.0,3001.0,3961.0,,,,,,,,,,,,,,
338.0,2129.0,2719.0,2795.0,2873.0,3148.0,3690.0,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
263.0,1115.0,,,,,,,,,,,,,,,
590.0,697.0,734.0,1196.0,1272.0,1421.0,2154.0,2312.0,3804.0,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
622.0,1176.0,1233.0,1791.0,2293.0,2295.0,3530.0,3556.0,,,,,,,,,
1690.0,1811.0,1878.0,,,,,,,,,,,,,,
3867.0,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
635.0,1547.0,,,,,,,,,,,,,,,
777.0,849.0,1258.0,2015.0,2392.0,2712.0,2728.0,3756.0,,,,,,,,,
764.0,809.0,3906.0,,,,,,,,,,,,,,
2568.0,3712.0,,,,,,,,,,,,,,,
666.0,1418.0,1422.0,1429.0,1572.0,1693.0,2820.0,2906.0,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
1185.0,1283.0,1560.0,3350.0,3648.0,3977.0,,,,,,,,,,,
,,,,,,,,,,,,,,,,
95.0,273.0,1134.0,1552.0,2031.0,2131.0,2229.0,2267.0,2407.0,2428.0,2940.0,3335.0,3428.0,3991.0,,,
1123.0,1372.0,1988.0,,,,,,,,,,,,,,
1490.0,1926.0,2209.0,3857.0,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
1864.0,,,,,,,,,,,,,,,,
2275.0,3033.0,,,,,,,,,,,,,,,
3095.0,,,,,,,,,,,,,,,,
312.0,849.0,1140.0,1436.0,1610.0,3712.0,,,,,,,,,,,
2047.0,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
1018.0,2465.0,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
141.0,1286.0,1868.0,1988.0,3158.0,3241.0,3334.0,,,,,,,,,,
2179.0,3385.0,,,,,,,,,,,,,,,
3853.0,,,,,,,,,,,,,,,,
2590.0,3680.0,,,,,,,,,,,,,,,
1305.0,2216.0,,,,,,,,,,,,,,,
1234.0,1267.0,1616.0,1656.0,1731.0,1813.0,1967.0,2020.0,3165.0,,,,,,,,
762.0,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
1926.0,,,,,,,,,,,,,,,,
56.0,364.0,1465.0,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
