0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
658.0,,,,,,,,,,,,,,,,
15.0,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
679.0,904.0,988.0,1387.0,1581.0,1663.0,1925.0,,,,,,,,,,
1051.0,1320.0,1551.0,1733.0,1853.0,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
1178.0,,,,,,,,,,,,,,,,
547.0,853.0,1300.0,,,,,,,,,,,,,,
911.0,1911.0,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
401.0,656.0,1591.0,,,,,,,,,,,,,,
208.0,644.0,,,,,,,,,,,,,,,
103.0,304.0,,,,,,,,,,,,,,,
236.0,662.0,1055.0,1672.0,1813.0,,,,,,,,,,,,
910.0,1180.0,1252.0,1273.0,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
311.0,658.0,1525.0,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
223.0,993.0,1090.0,1126.0,,,,,,,,,,,,,
528.0,1002.0,1039.0,1065.0,1133.0,1430.0,1449.0,,,,,,,,,,
,,,,,,,,,,,,,,,,
478.0,1125.0,,,,,,,,,,,,,,,
56.0,,,,,,,,,,,,,,,,
792.0,,,,,,,,,,,,,,,,
697.0,1106.0,,,,,,,,,,,,,,,
461.0,922.0,1355.0,1414.0,1697.0,,,,,,,,,,,,
133.0,805.0,1024.0,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
745.0,1404.0,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
690.0,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
590.0,624.0,776.0,1067.0,1514.0,,,,,,,,,,,,
312.0,909.0,,,,,,,,,,,,,,,
11.0,882.0,,,,,,,,,,,,,,,
312.0,331.0,778.0,1007.0,1894.0,,,,,,,,,,,,
313.0,827.0,1009.0,1413.0,,,,,,,,,,,,,
610.0,1326.0,,,,,,,,,,,,,,,
297.0,1437.0,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
312.0,,,,,,,,,,,,,,,,
869.0,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
200.0,1326.0,1462.0,1830.0,,,,,,,,,,,,,
635.0,1980.0,,,,,,,,,,,,,,,
440.0,648.0,1175.0,1591.0,1731.0,1935.0,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
313.0,1182.0,1442.0,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
777.0,1975.0,,,,,,,,,,,,,,,
97.0,153.0,376.0,435.0,1098.0,1344.0,1478.0,1503.0,1672.0,1879.0,,,,,,,
1145.0,,,,,,,,,,,,,,,,
635.0,1663.0,,,,,,,,,,,,,,,
302.0,1551.0,1600.0,1956.0,,,,,,,,,,,,,
269.0,290.0,741.0,909.0,1310.0,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
470.0,1277.0,1780.0,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
135.0,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
706.0,,,,,,,,,,,,,,,,
41.0,813.0,899.0,932.0,1011.0,1157.0,,,,,,,,,,,
62.0,240.0,869.0,1283.0,1332.0,1428.0,,,,,,,,,,,
,,,,,,,,,,,,,,,,
369.0,1063.0,1909.0,,,,,,,,,,,,,,
64.0,1925.0,1926.0,,,,,,,,,,,,,,
492.0,696.0,1237.0,1266.0,1310.0,1551.0,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
40.0,714.0,1150.0,,,,,,,,,,,,,,
568.0,569.0,734.0,739.0,816.0,1344.0,1405.0,1672.0,1807.0,,,,,,,,
174.0,385.0,1856.0,,,,,,,,,,,,,,
792.0,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
1799.0,,,,,,,,,,,,,,,,
932.0,1968.0,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
121.0,1007.0,1022.0,,,,,,,,,,,,,,
1383.0,,,,,,,,,,,,,,,,
146.0,248.0,919.0,973.0,1421.0,1513.0,1775.0,1937.0,,,,,,,,,
,,,,,,,,,,,,,,,,
560.0,1322.0,,,,,,,,,,,,,,,
1120.0,,,,,,,,,,,,,,,,
174.0,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
1363.0,1437.0,1558.0,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
869.0,1739.0,,,,,,,,,,,,,,,
163.0,200.0,,,,,,,,,,,,,,,
1180.0,,,,,,,,,,,,,,,,
590.0,1115.0,,,,,,,,,,,,,,,
257.0,853.0,1967.0,,,,,,,,,,,,,,
608.0,795.0,797.0,852.0,1018.0,1382.0,1736.0,,,,,,,,,,
430.0,473.0,1276.0,1810.0,1921.0,1994.0,,,,,,,,,,,
235.0,263.0,311.0,435.0,1525.0,1547.0,1666.0,1911.0,,,,,,,,,
41.0,370.0,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
98.0,341.0,535.0,1035.0,1616.0,1617.0,1822.0,1988.0,,,,,,,,,
,,,,,,,,,,,,,,,,
1339.0,1905.0,,,,,,,,,,,,,,,
3.0,562.0,1295.0,,,,,,,,,,,,,,
1088.0,1324.0,,,,,,,,,,,,,,,
311.0,417.0,874.0,1067.0,1096.0,1935.0,,,,,,,,,,,
,,,,,,,,,,,,,,,,
1383.0,1755.0,1975.0,,,,,,,,,,,,,,
1403.0,,,,,,,,,,,,,,,,
54.0,,,,,,,,,,,,,,,,
38.0,164.0,528.0,664.0,764.0,1257.0,1623.0,1638.0,1678.0,,,,,,,,
304.0,792.0,1485.0,1821.0,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
1337.0,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
658.0,870.0,1300.0,1617.0,1891.0,,,,,,,,,,,,
242.0,,,,,,,,,,,,,,,,
303.0,809.0,1137.0,1146.0,1551.0,,,,,,,,,,,,
22.0,33.0,503.0,1007.0,1241.0,1255.0,1435.0,1759.0,,,,,,,,,
478.0,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
109.0,385.0,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
558.0,1923.0,1975.0,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
385.0,392.0,512.0,554.0,575.0,879.0,1443.0,1533.0,1894.0,,,,,,,,
119.0,190.0,321.0,461.0,1710.0,,,,,,,,,,,,
15.0,729.0,1189.0,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
41.0,883.0,,,,,,,,,,,,,,,
827.0,996.0,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
910.0,,,,,,,,,,,,,,,,
248.0,942.0,1251.0,,,,,,,,,,,,,,
200.0,566.0,1247.0,1616.0,1663.0,1807.0,,,,,,,,,,,
39.0,223.0,698.0,1186.0,1658.0,1963.0,,,,,,,,,,,
971.0,1422.0,1584.0,1887.0,,,,,,,,,,,,,
96.0,1300.0,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
84.0,1056.0,1426.0,,,,,,,,,,,,,,
690.0,,,,,,,,,,,,,,,,
931.0,,,,,,,,,,,,,,,,
423.0,1092.0,,,,,,,,,,,,,,,
135.0,500.0,680.0,1180.0,1483.0,1778.0,,,,,,,,,,,
1726.0,1781.0,,,,,,,,,,,,,,,
200.0,1397.0,,,,,,,,,,,,,,,
558.0,1925.0,1967.0,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
1599.0,,,,,,,,,,,,,,,,
54.0,870.0,876.0,1182.0,1331.0,1426.0,,,,,,,,,,,
175.0,355.0,446.0,450.0,525.0,808.0,1011.0,1455.0,1469.0,1926.0,1954.0,,,,,,
176.0,190.0,,,,,,,,,,,,,,,
84.0,300.0,520.0,755.0,1421.0,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
103.0,174.0,179.0,461.0,631.0,643.0,769.0,866.0,1011.0,1234.0,1596.0,1620.0,1782.0,1789.0,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
464.0,944.0,1113.0,1514.0,1526.0,,,,,,,,,,,,
174.0,1147.0,1805.0,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
297.0,757.0,1614.0,,,,,,,,,,,,,,
478.0,,,,,,,,,,,,,,,,
465.0,736.0,,,,,,,,,,,,,,,
1558.0,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
122.0,208.0,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
165.0,303.0,1255.0,1460.0,,,,,,,,,,,,,
377.0,892.0,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
808.0,1547.0,1814.0,,,,,,,,,,,,,,
956.0,961.0,1122.0,1520.0,,,,,,,,,,,,,
374.0,1822.0,,,,,,,,,,,,,,,
1024.0,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
1273.0,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
1804.0,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
473.0,1251.0,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
381.0,,,,,,,,,,,,,,,,
83.0,338.0,471.0,624.0,634.0,,,,,,,,,,,,
235.0,1039.0,1587.0,,,,,,,,,,,,,,
819.0,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
79.0,1436.0,,,,,,,,,,,,,,,
736.0,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
22.0,193.0,204.0,332.0,481.0,489.0,694.0,870.0,1014.0,1331.0,1581.0,1811.0,,,,,
550.0,691.0,753.0,1186.0,1430.0,,,,,,,,,,,,
792.0,1273.0,,,,,,,,,,,,,,,
309.0,1008.0,1830.0,1909.0,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
697.0,706.0,1266.0,,,,,,,,,,,,,,
975.0,,,,,,,,,,,,,,,,
1413.0,1485.0,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
936.0,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
478.0,,,,,,,,,,,,,,,,
426.0,576.0,,,,,,,,,,,,,,,
819.0,,,,,,,,,,,,,,,,
1273.0,1583.0,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
604.0,1201.0,,,,,,,,,,,,,,,
336.0,1698.0,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
937.0,1053.0,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
1001.0,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
232.0,698.0,1428.0,1856.0,1941.0,1975.0,,,,,,,,,,,
,,,,,,,,,,,,,,,,
146.0,312.0,635.0,1125.0,1252.0,1348.0,1459.0,1891.0,,,,,,,,,
1801.0,1827.0,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
1300.0,,,,,,,,,,,,,,,,
1106.0,1362.0,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
869.0,1426.0,1677.0,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
220.0,606.0,770.0,796.0,827.0,923.0,1526.0,,,,,,,,,,
443.0,856.0,1467.0,1982.0,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
135.0,,,,,,,,,,,,,,,,
748.0,863.0,1552.0,1707.0,,,,,,,,,,,,,
1935.0,,,,,,,,,,,,,,,,
738.0,1009.0,1221.0,1254.0,1357.0,1547.0,,,,,,,,,,,
21.0,200.0,435.0,537.0,1280.0,1322.0,1604.0,,,,,,,,,,
1915.0,,,,,,,,,,,,,,,,
51.0,126.0,593.0,662.0,809.0,966.0,1982.0,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
11.0,126.0,856.0,932.0,,,,,,,,,,,,,
571.0,1599.0,1875.0,1926.0,1995.0,,,,,,,,,,,,
9.0,262.0,359.0,808.0,1919.0,,,,,,,,,,,,
162.0,243.0,942.0,979.0,1157.0,1402.0,,,,,,,,,,,
697.0,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
318.0,435.0,756.0,1193.0,1331.0,1363.0,1507.0,1516.0,1813.0,,,,,,,,
162.0,518.0,1752.0,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
1105.0,1413.0,,,,,,,,,,,,,,,
1120.0,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
487.0,849.0,950.0,1475.0,1619.0,1658.0,1659.0,1690.0,1716.0,1851.0,,,,,,,
96.0,389.0,688.0,1324.0,,,,,,,,,,,,,
188.0,192.0,414.0,535.0,849.0,885.0,978.0,1331.0,1803.0,,,,,,,,
,,,,,,,,,,,,,,,,
185.0,1930.0,,,,,,,,,,,,,,,
457.0,1059.0,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
338.0,1092.0,1600.0,,,,,,,,,,,,,,
21.0,570.0,608.0,789.0,1092.0,1122.0,1561.0,,,,,,,,,,
,,,,,,,,,,,,,,,,
576.0,1809.0,,,,,,,,,,,,,,,
1310.0,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
121.0,1418.0,1631.0,1743.0,,,,,,,,,,,,,
64.0,1127.0,1315.0,,,,,,,,,,,,,,
96.0,1007.0,1150.0,1589.0,1772.0,,,,,,,,,,,,
915.0,1600.0,,,,,,,,,,,,,,,
1830.0,,,,,,,,,,,,,,,,
648.0,1191.0,1875.0,,,,,,,,,,,,,,
1747.0,,,,,,,,,,,,,,,,
736.0,,,,,,,,,,,,,,,,
249.0,665.0,813.0,1580.0,1796.0,,,,,,,,,,,,
369.0,458.0,1011.0,1129.0,1663.0,1835.0,,,,,,,,,,,
53.0,247.0,1315.0,1525.0,1915.0,,,,,,,,,,,,
135.0,919.0,936.0,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
690.0,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
338.0,1424.0,1599.0,1686.0,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
222.0,231.0,319.0,815.0,909.0,1012.0,1561.0,1854.0,,,,,,,,,
635.0,,,,,,,,,,,,,,,,
547.0,,,,,,,,,,,,,,,,
869.0,931.0,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
529.0,711.0,713.0,945.0,1012.0,1420.0,1911.0,,,,,,,,,,
25.0,163.0,269.0,1860.0,,,,,,,,,,,,,
207.0,232.0,696.0,,,,,,,,,,,,,,
311.0,713.0,762.0,869.0,931.0,1835.0,,,,,,,,,,,
968.0,1251.0,,,,,,,,,,,,,,,
121.0,1322.0,1747.0,,,,,,,,,,,,,,
96.0,901.0,1067.0,1355.0,1727.0,1772.0,1864.0,,,,,,,,,,
,,,,,,,,,,,,,,,,
370.0,,,,,,,,,,,,,,,,
1619.0,,,,,,,,,,,,,,,,
312.0,,,,,,,,,,,,,,,,
614.0,1363.0,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
1062.0,1854.0,,,,,,,,,,,,,,,
772.0,1018.0,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
312.0,1383.0,1631.0,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
777.0,869.0,1315.0,1485.0,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
341.0,477.0,,,,,,,,,,,,,,,
814.0,968.0,1778.0,1818.0,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
910.0,1814.0,1926.0,,,,,,,,,,,,,,
519.0,931.0,1314.0,1690.0,1822.0,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
343.0,1310.0,1647.0,1916.0,,,,,,,,,,,,,
1383.0,,,,,,,,,,,,,,,,
51.0,64.0,1530.0,1589.0,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
304.0,444.0,707.0,725.0,838.0,992.0,1517.0,,,,,,,,,,
162.0,385.0,558.0,942.0,955.0,1122.0,1156.0,1236.0,1332.0,,,,,,,,
719.0,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
290.0,1627.0,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
139.0,593.0,876.0,1364.0,1478.0,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
792.0,1331.0,,,,,,,,,,,,,,,
906.0,,,,,,,,,,,,,,,,
165.0,1418.0,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
213.0,670.0,917.0,1096.0,1301.0,,,,,,,,,,,,
1403.0,,,,,,,,,,,,,,,,
604.0,1516.0,,,,,,,,,,,,,,,
185.0,,,,,,,,,,,,,,,,
306.0,831.0,862.0,1115.0,1161.0,1271.0,1467.0,1532.0,1600.0,,,,,,,,
297.0,705.0,754.0,784.0,958.0,983.0,1448.0,1805.0,1930.0,,,,,,,,
,,,,,,,,,,,,,,,,
931.0,,,,,,,,,,,,,,,,
1180.0,,,,,,,,,,,,,,,,
1132.0,,,,,,,,,,,,,,,,
1888.0,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
66.0,650.0,864.0,1076.0,1266.0,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
389.0,1422.0,,,,,,,,,,,,,,,
713.0,937.0,1331.0,1666.0,,,,,,,,,,,,,
430.0,856.0,1189.0,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
1129.0,,,,,,,,,,,,,,,,
25.0,369.0,405.0,489.0,1484.0,1810.0,,,,,,,,,,,
,,,,,,,,,,,,,,,,
514.0,981.0,1647.0,1692.0,1797.0,1827.0,,,,,,,,,,,
62.0,691.0,909.0,1780.0,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
305.0,1760.0,,,,,,,,,,,,,,,
1007.0,,,,,,,,,,,,,,,,
248.0,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
422.0,1552.0,,,,,,,,,,,,,,,
1326.0,1413.0,,,,,,,,,,,,,,,
444.0,814.0,1243.0,1251.0,1550.0,1692.0,1796.0,,,,,,,,,,
736.0,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
931.0,1253.0,1536.0,1878.0,,,,,,,,,,,,,
1092.0,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
1426.0,,,,,,,,,,,,,,,,
121.0,1416.0,,,,,,,,,,,,,,,
478.0,,,,,,,,,,,,,,,,
285.0,300.0,735.0,814.0,1186.0,1269.0,1911.0,,,,,,,,,,
401.0,558.0,592.0,627.0,644.0,1762.0,,,,,,,,,,,
269.0,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
354.0,797.0,,,,,,,,,,,,,,,
1109.0,,,,,,,,,,,,,,,,
96.0,1551.0,1616.0,,,,,,,,,,,,,,
155.0,955.0,1430.0,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
131.0,176.0,584.0,594.0,809.0,1237.0,1339.0,1382.0,1535.0,1734.0,1814.0,1855.0,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
319.0,1828.0,,,,,,,,,,,,,,,
690.0,1324.0,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
381.0,853.0,,,,,,,,,,,,,,,
478.0,1516.0,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
1403.0,,,,,,,,,,,,,,,,
1915.0,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
200.0,,,,,,,,,,,,,,,,
174.0,489.0,593.0,1187.0,1584.0,,,,,,,,,,,,
482.0,,,,,,,,,,,,,,,,
227.0,373.0,1326.0,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
738.0,,,,,,,,,,,,,,,,
979.0,1383.0,1552.0,1879.0,1895.0,,,,,,,,,,,,
423.0,519.0,963.0,1164.0,1513.0,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
340.0,518.0,1604.0,1689.0,,,,,,,,,,,,,
22.0,621.0,695.0,1182.0,,,,,,,,,,,,,
457.0,488.0,953.0,1647.0,1777.0,1799.0,,,,,,,,,,,
1846.0,,,,,,,,,,,,,,,,
1935.0,,,,,,,,,,,,,,,,
613.0,1059.0,1580.0,1879.0,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
519.0,,,,,,,,,,,,,,,,
167.0,764.0,1062.0,1238.0,1677.0,1807.0,,,,,,,,,,,
368.0,1022.0,,,,,,,,,,,,,,,
1814.0,,,,,,,,,,,,,,,,
248.0,381.0,1022.0,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
1662.0,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
741.0,937.0,1120.0,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
190.0,745.0,815.0,1186.0,,,,,,,,,,,,,
22.0,478.0,715.0,954.0,,,,,,,,,,,,,
192.0,488.0,556.0,576.0,929.0,930.0,1021.0,1295.0,1319.0,1879.0,,,,,,,
,,,,,,,,,,,,,,,,
171.0,808.0,1009.0,1605.0,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
321.0,453.0,1256.0,,,,,,,,,,,,,,
269.0,571.0,817.0,1852.0,1905.0,,,,,,,,,,,,
529.0,610.0,798.0,808.0,1012.0,1551.0,1610.0,1673.0,,,,,,,,,
68.0,76.0,124.0,585.0,811.0,1829.0,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
341.0,909.0,,,,,,,,,,,,,,,
863.0,1246.0,,,,,,,,,,,,,,,
1821.0,,,,,,,,,,,,,,,,
400.0,1150.0,1583.0,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
263.0,688.0,1915.0,,,,,,,,,,,,,,
83.0,584.0,689.0,940.0,966.0,1039.0,1195.0,1236.0,1273.0,1428.0,1784.0,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
1235.0,1809.0,1929.0,,,,,,,,,,,,,,
1805.0,1828.0,1895.0,,,,,,,,,,,,,,
1794.0,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
84.0,347.0,942.0,,,,,,,,,,,,,,
64.0,115.0,590.0,842.0,1258.0,1266.0,1879.0,,,,,,,,,,
1008.0,1627.0,,,,,,,,,,,,,,,
734.0,917.0,1221.0,,,,,,,,,,,,,,
658.0,930.0,1115.0,1190.0,1380.0,1425.0,1429.0,1437.0,1589.0,1602.0,1707.0,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
94.0,204.0,636.0,809.0,1185.0,1284.0,1809.0,,,,,,,,,,
,,,,,,,,,,,,,,,,
94.0,418.0,758.0,1128.0,1138.0,1568.0,1750.0,,,,,,,,,,
138.0,610.0,1633.0,,,,,,,,,,,,,,
885.0,977.0,1504.0,1813.0,1938.0,,,,,,,,,,,,
227.0,389.0,1024.0,1059.0,1147.0,1689.0,,,,,,,,,,,
604.0,,,,,,,,,,,,,,,,
11.0,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
312.0,529.0,842.0,1134.0,1784.0,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
1125.0,,,,,,,,,,,,,,,,
1076.0,,,,,,,,,,,,,,,,
975.0,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
1814.0,,,,,,,,,,,,,,,,
842.0,1008.0,1092.0,1210.0,1267.0,1290.0,1671.0,1750.0,1830.0,1979.0,,,,,,,
176.0,1053.0,1485.0,1749.0,1891.0,1965.0,,,,,,,,,,,
1092.0,,,,,,,,,,,,,,,,
736.0,777.0,1322.0,,,,,,,,,,,,,,
60.0,66.0,368.0,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
227.0,311.0,1088.0,1867.0,,,,,,,,,,,,,
644.0,,,,,,,,,,,,,,,,
736.0,1525.0,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
138.0,458.0,473.0,1067.0,1478.0,1552.0,,,,,,,,,,,
,,,,,,,,,,,,,,,,
1324.0,,,,,,,,,,,,,,,,
269.0,1127.0,,,,,,,,,,,,,,,
1067.0,,,,,,,,,,,,,,,,
1985.0,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
174.0,1035.0,1115.0,1809.0,1943.0,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
931.0,,,,,,,,,,,,,,,,
8.0,291.0,964.0,1253.0,1322.0,1516.0,,,,,,,,,,,
,,,,,,,,,,,,,,,,
1180.0,1801.0,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
1403.0,1743.0,1961.0,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
171.0,1525.0,,,,,,,,,,,,,,,
66.0,489.0,665.0,1115.0,1413.0,1633.0,1903.0,1933.0,,,,,,,,,
,,,,,,,,,,,,,,,,
19.0,34.0,368.0,422.0,972.0,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
269.0,1282.0,1784.0,,,,,,,,,,,,,,
1146.0,1396.0,,,,,,,,,,,,,,,
172.0,1014.0,1129.0,1277.0,1282.0,1617.0,1640.0,,,,,,,,,,
,,,,,,,,,,,,,,,,
185.0,263.0,866.0,,,,,,,,,,,,,,
714.0,932.0,1039.0,1975.0,,,,,,,,,,,,,
703.0,,,,,,,,,,,,,,,,
